State,Year,NO2 Mean,O3 Mean,SO2 Mean,CO Mean,SO2 AQI,CO AQI,O3 AQI,NO2 AQI,Year Average
Kansas,2005,0.010949590485362091,0.02617121571648691,0.0022251686687211085,0.386229314329738,9.477657935285054,6.551617873651772,35.75808936825886,20.859784283513097,0.10639382230007703
Kansas,2006,0.011178105495107634,0.027626790606653646,0.0033029245538160434,0.3782410743639926,11.604696673189824,6.387475538160469,37.303326810176124,22.64187866927593,0.10508722375489249
Kansas,2007,0.01339360327945205,0.02323153698630135,0.0042101103479452034,0.4244584082191783,13.572602739726028,6.857534246575343,31.427397260273974,27.10958904109589,0.11632341470821922
Kansas,2008,0.01680789221037463,0.022085515850144094,0.004055625423631126,0.4043491729106628,13.342939481268012,6.334293948126801,27.755043227665706,28.654178674351584,0.11182455159870316
Kansas,2009,0.012271639795321638,0.023496339181286553,0.004662116836257305,0.2976046257309944,14.491228070175438,5.315789473684211,29.301169590643276,24.42105263157895,0.08450868038596497
Kansas,2010,0.013066675312865506,0.02159838596491227,0.005206644488304091,0.4188260818713455,14.862573099415204,6.707602339181286,27.4093567251462,25.739766081871345,0.11467444690935684
Kansas,2011,0.013100770259999986,0.021984428571428592,0.003638174174285712,0.4532960800000002,11.397142857142857,6.868571428571428,27.32,25.074285714285715,0.12300486325142862
Kansas,2012,0.012063074105571846,0.028827659824046937,0.0028252812961876827,0.5131426862170084,11.736070381231672,7.730205278592376,38.27272727272727,24.88856304985337,0.13921467536070373
Kansas,2013,0.01185971266558442,0.02520611688311688,0.0020583588084415578,0.43710233441558427,9.694805194805195,6.564935064935065,34.561688311688314,23.564935064935064,0.11905663069318179
Kansas,2014,0.011030924596590908,0.02518003977272729,0.001777025056818181,0.2655343011363638,10.9375,4.181818181818182,33.88636363636363,22.946022727272727,0.07588057264062505
Kansas,2015,0.011035437571856281,0.025352637724550906,0.0015591846676646722,0.2863915449101798,8.583832335329342,4.610778443113772,34.34730538922156,22.910179640718564,0.08108470121856293
Kansas,2016,0.011582273045454545,0.022839818181818183,0.0010975874772727271,0.25196203409090906,2.75,4.045454545454546,29.545454545454547,24.204545454545453,0.07187042819886363
