Year,State,SO2 AQI,CO AQI,O3 AQI,NO2 AQI,State Average
2003,Colorado,19.20327868852459,10.232786885245902,31.537704918032787,40.91475409836065,25.472131147540985
2003,District Of Columbia,25.64819944598338,14.570637119113574,28.445983379501385,36.11357340720222,26.19459833795014
2003,Florida,3.596685082872928,6.718232044198895,33.74033149171271,22.475138121546962,16.632596685082873
2003,Illinois,26.30608695652174,8.761739130434783,31.69217391304348,34.93217391304348,25.423043478260873
2003,Indiana,20.685393258426966,6.910112359550562,44.853932584269664,30.921348314606742,25.842696629213485
2003,Kansas,8.848932676518883,5.113300492610837,38.10016420361248,18.307060755336618,17.592364532019705
2003,Kentucky,15.810483870967742,2.629032258064516,43.895161290322584,22.72983870967742,21.266129032258064
2003,Louisiana,15.472222222222221,9.952777777777778,32.94722222222222,29.79722222222222,22.04236111111111
2003,Massachusetts,16.60821917808219,9.501369863013698,25.635616438356163,32.83835616438356,21.145890410958906
2003,Michigan,17.434782608695652,7.165217391304348,39.60289855072464,32.57971014492754,24.195652173913047
2003,Missouri,17.82051282051282,9.233100233100233,45.41958041958042,31.104895104895103,25.894522144522146
2003,Nevada,0.3674698795180723,0.09036144578313253,43.7710843373494,9.114457831325302,13.335843373493978
2003,New Hampshire,9.293103448275861,5.350574712643678,37.14367816091954,18.511494252873565,17.57471264367816
2003,New Jersey,24.017811704834607,9.582697201017812,31.34351145038168,36.83969465648855,25.445928753180663
2003,New York,22.108980827447024,8.455095862764884,30.027245206861757,35.73965691220989,24.082744702320888
2003,North Carolina,17.35374149659864,7.478458049886621,49.94331065759637,24.764172335600907,24.884920634920633
2003,Oklahoma,7.971631205673759,0.9692671394799054,45.12056737588652,13.529550827423169,16.89775413711584
2003,Pennsylvania,20.611296689948375,4.532948679016095,39.35256604919526,26.133616762830247,22.65760704524749
2003,South Carolina,4.3090909090909095,3.2636363636363637,37.9,5.9363636363636365,12.852272727272727
2003,Tennessee,3.2941176470588234,11.0,43.57843137254902,9.254901960784315,16.78186274509804
2003,Texas,9.128111273792094,8.102489019033674,39.10761346998536,31.067349926793558,21.851390922401173
2004,Arizona,5.931690929451288,9.879059350503919,35.64837625979843,38.64725643896976,22.52659574468085
2004,California,5.537870731419119,8.617511520737327,34.673756351175705,26.361573909961006,18.79767812832329
2004,Colorado,15.641399416909621,10.612244897959183,27.08454810495627,39.886297376093296,23.306122448979593
2004,District Of Columbia,21.546703296703296,10.645604395604396,27.662087912087912,33.94230769230769,23.449175824175825
2004,Florida,3.359550561797753,7.23876404494382,36.418539325842694,20.867977528089888,16.971207865168537
2004,Illinois,21.76818950930626,9.262267343485618,29.314720812182742,32.28087986463621,23.156514382402708
2004,Indiana,21.832167832167833,8.34965034965035,42.67132867132867,28.034965034965033,25.222027972027973
2004,Kansas,9.1854714064915,6.151468315301391,29.842349304482227,18.69242658423493,15.967928902627511
2004,Louisiana,14.898630136986302,8.265753424657534,32.02465753424657,28.64109589041096,20.957534246575342
2004,Massachusetts,12.320634920634921,4.092063492063492,25.87936507936508,25.39047619047619,16.92063492063492
2004,Michigan,14.629737609329446,6.355685131195335,34.524781341107875,27.895043731778426,20.85131195335277
2004,Missouri,20.31860465116279,8.406976744186046,36.63953488372093,27.413953488372094,23.194767441860463
2004,New Hampshire,10.402173913043478,4.081521739130435,34.96195652173913,19.059782608695652,17.126358695652176
2004,New Jersey,17.146131805157594,8.1432664756447,32.48997134670487,32.04584527220631,22.456303724928368
2004,New York,21.8629191321499,6.832347140039448,29.054240631163708,33.243589743589745,22.7482741617357
2004,North Carolina,17.78708133971292,6.54066985645933,49.411483253588514,23.461722488038276,24.300239234449762
2004,Oklahoma,7.381475667189953,0.478806907378336,41.24803767660911,12.219780219780219,15.332025117739404
2004,Pennsylvania,20.332126696832578,5.2699849170437405,37.3342383107089,25.083257918552036,22.004901960784313
2004,Texas,7.278936017253774,6.294751976994967,34.9489575844716,27.83177570093458,19.088605319913732
2005,Arizona,5.409972299168975,11.117728531855956,38.24653739612188,38.99445983379501,23.442174515235457
2005,California,4.965405904059041,7.593980627306273,33.47301660516605,24.521563653136532,17.638491697416974
2005,Colorado,13.559454191033138,10.206627680311891,30.22222222222222,42.6588693957115,24.161793372319686
2005,District Of Columbia,16.76795580110497,12.972375690607734,31.734806629834253,34.4171270718232,23.97306629834254
2005,Florida,3.2742382271468142,7.67590027700831,36.770083102493075,18.861495844875346,16.645429362880886
2005,Illinois,28.146643109540637,7.796819787985866,36.957597173144876,32.74734982332156,26.412102473498233
2005,Indiana,24.983695652173914,6.766304347826087,50.28260869565217,29.58695652173913,27.904891304347824
2005,Kansas,9.477657935285054,6.551617873651772,35.75808936825886,20.859784283513097,18.161787365177194
2005,Louisiana,15.923404255319149,7.127659574468085,36.146808510638294,27.951063829787234,21.78723404255319
2005,Massachusetts,8.939828080229226,4.8538681948424065,26.512893982808023,29.103151862464184,17.35243553008596
2005,Michigan,14.349693251533742,5.874233128834356,44.32515337423313,30.346625766871167,23.7239263803681
2005,Missouri,19.02097902097902,7.1678321678321675,51.57109557109557,25.93006993006993,25.922494172494172
2005,New Hampshire,12.592039800995025,6.885572139303482,34.38805970149254,18.35323383084577,18.054726368159205
2005,New Jersey,16.857585139318886,7.281733746130031,36.44582043343653,32.54798761609907,23.28328173374613
2005,New York,22.778648383937316,6.218413320274241,32.31635651322233,34.25171400587659,23.89128305582762
2005,North Carolina,17.865116279069767,7.925581395348837,55.11162790697674,27.195348837209302,27.02441860465116
2005,Oklahoma,2.8661800486618003,0.5547445255474452,45.763990267639905,18.150851581508515,16.833941605839417
2005,Pennsylvania,22.157464212678935,3.558282208588957,43.80338884019866,26.21472392638037,23.93346479696173
2005,Texas,7.989285714285714,5.835714285714285,39.245714285714286,28.84357142857143,20.478571428571428
2006,Arizona,4.937707090788602,10.44599072233267,40.269052352551356,38.38634857521537,23.509774685222
2006,California,4.760121694359935,7.402527498244793,34.93201497776737,25.069857243154694,18.041130353381696
2006,Colorado,13.172897196261681,9.855140186915888,29.401869158878505,42.23364485981308,23.66588785046729
2006,Connecticut,15.19767441860465,6.796511627906977,35.127906976744185,32.9593023255814,22.520348837209305
2006,Country Of Mexico,6.6680805938494165,18.721102863202546,34.29798515376458,38.72216330858961,24.60233297985154
2006,District Of Columbia,16.197260273972603,15.284931506849315,38.11506849315069,29.60821917808219,24.8013698630137
2006,Florida,2.8465753424657536,5.747945205479452,40.07671232876712,19.4,17.01780821917808
2006,Illinois,14.652802893309222,6.444846292947559,30.74502712477396,31.22603978300181,20.767179023508138
2006,Indiana,25.867816091954023,8.666666666666666,35.0632183908046,24.304597701149426,23.475574712643677
2006,Iowa,1.3225806451612903,3.5161290322580645,19.903225806451612,15.387096774193548,10.032258064516128
2006,Kansas,11.604696673189824,6.387475538160469,37.303326810176124,22.64187866927593,19.484344422700588
2006,Louisiana,15.634271099744245,6.194373401534527,33.85677749360614,29.25319693094629,21.234654731457802
2006,Maine,2.6,2.1344827586206896,28.00344827586207,5.7827586206896555,9.630172413793103
2006,Maryland,19.233128834355828,5.9447852760736195,49.25766871165644,25.496932515337424,24.983128834355828
2006,Massachusetts,8.05,7.055555555555555,23.155555555555555,29.84722222222222,17.027083333333334
2006,Michigan,12.747159090909092,5.369318181818182,36.63636363636363,24.951704545454547,19.926136363636363
2006,Missouri,21.55399061032864,6.779342723004695,40.85446009389671,34.840375586854464,26.007042253521128
2006,New Hampshire,9.622857142857143,5.645714285714286,35.08571428571429,14.794285714285714,16.287142857142857
2006,New Jersey,15.356545961002785,6.116991643454039,35.12256267409471,29.270194986072422,21.46657381615599
2006,New York,16.294678316123907,5.162827640984909,32.34233518665608,31.840349483717237,21.410047656870532
2006,North Carolina,18.49537037037037,6.537037037037037,54.0,26.72222222222222,26.438657407407405
2006,Oklahoma,5.015325670498084,2.5440613026819925,40.04214559386973,17.32950191570881,16.232758620689655
2006,Pennsylvania,18.71185510428101,3.754390779363337,39.47722283205269,24.56147091108672,21.626234906695938
